,Arrond,Arrond_Nom,Date_Plantation,Longitude,Latitude
90328,6,Ville-Marie,2013-04-27,-73.545162,45.525517
90329,6,Ville-Marie,2012-04-27,-73.545169,45.525424
90330,6,Ville-Marie,2013-04-27,-73.54515,45.525608
90331,6,Ville-Marie,2013-04-27,-73.54515,45.525672
90332,6,Ville-Marie,2013-04-27,-73.545134,45.525788
90333,6,Ville-Marie,2013-04-28,-73.545122,45.525917
90334,6,Ville-Marie,2013-04-28,-73.545102,45.526008
90335,6,Ville-Marie,2013-04-28,-73.545077,45.526095
90336,6,Ville-Marie,2018-06-14,-73.559965,45.500554
90337,6,Ville-Marie,2013-05-05,-73.559902,45.500644
90338,6,Ville-Marie,2018-06-14,-73.560148,45.500298
90339,6,Ville-Marie,2018-06-14,-73.560084,45.500388
90340,6,Ville-Marie,2018-06-14,-73.560228,45.500181
90342,6,Ville-Marie,2018-10-07,-73.564026,45.494103
90343,6,Ville-Marie,2018-10-07,-73.563876,45.494263
90344,6,Ville-Marie,2018-10-07,-73.564208,45.493844
90345,6,Ville-Marie,2018-10-07,-73.564298,45.493756
90346,6,Ville-Marie,2018-10-14,-73.56409,45.493956
90347,6,Ville-Marie,2018-10-07,-73.56442,45.493599
90348,6,Ville-Marie,2018-10-14,-73.564474,45.493535
90349,6,Ville-Marie,2018-10-14,-73.564522,45.493477
90350,6,Ville-Marie,2018-10-07,-73.564573,45.493406
90351,6,Ville-Marie,2018-10-07,-73.564692,45.493243
90352,6,Ville-Marie,2018-09-27,-73.565564,45.492161
90353,6,Ville-Marie,2018-09-27,-73.565762,45.491934
90354,6,Ville-Marie,2018-09-27,-73.566073,45.491547
90355,6,Ville-Marie,2018-09-27,-73.566287,45.491305
90356,6,Ville-Marie,2019-06-17,-73.55974,45.500873
90357,6,Ville-Marie,2013-05-05,-73.559805,45.5005
90358,6,Ville-Marie,2019-06-17,-73.560058,45.500154
90360,6,Ville-Marie,2011-06-02,-73.565376,45.492091
90363,6,Ville-Marie,2019-05-01,-73.565679,45.491738
90366,6,Ville-Marie,2013-05-05,-73.559653,45.500724
90367,6,Ville-Marie,2014-05-04,-73.565674,45.51498
90368,6,Ville-Marie,2014-05-04,-73.565572,45.515291
90369,6,Ville-Marie,2014-05-04,-73.565532,45.515417
90371,6,Ville-Marie,2013-05-01,-73.564587,45.517527
90377,6,Ville-Marie,2013-05-01,-73.564006,45.518513
90380,6,Ville-Marie,2014-05-17,-73.563836,45.518805
90381,6,Ville-Marie,2013-05-01,-73.563597,45.51921
90382,6,Ville-Marie,2019-06-10,-73.563493,45.519382
90383,6,Ville-Marie,2015-06-12,-73.563368,45.519594
90384,6,Ville-Marie,2013-05-19,-73.563085,45.52007
90385,6,Ville-Marie,2015-06-12,-73.562846,45.520471
90386,6,Ville-Marie,2015-06-12,-73.56259,45.520912
90387,6,Ville-Marie,2019-06-10,-73.562498,45.52106
90388,6,Ville-Marie,2013-05-02,-73.56254,45.520988
90389,6,Ville-Marie,2013-05-02,-73.562338,45.521335
90391,6,Ville-Marie,2013-05-02,-73.562299,45.521398
90392,6,Ville-Marie,2013-05-02,-73.562264,45.521461
90394,6,Ville-Marie,2015-06-12,-73.562011,45.521888
90397,6,Ville-Marie,2014-05-17,-73.561923,45.522037
90399,6,Ville-Marie,2015-06-16,-73.561702,45.522406
90406,6,Ville-Marie,2012-05-10,-73.561097,45.523396
90407,6,Ville-Marie,2012-05-10,-73.561048,45.523477
90408,6,Ville-Marie,2018-06-02,-73.560693,45.524026
90409,6,Ville-Marie,2014-05-17,-73.560577,45.524206
90410,6,Ville-Marie,2018-06-02,-73.56064,45.524112
90411,6,Ville-Marie,2015-06-18,-73.560368,45.52453
90412,6,Ville-Marie,2019-06-10,-73.560312,45.52462
90413,6,Ville-Marie,2015-06-18,-73.560255,45.524701
90414,6,Ville-Marie,2015-06-18,-73.560192,45.524796
90415,6,Ville-Marie,2013-05-03,-73.559855,45.525336
90418,6,Ville-Marie,2018-06-02,-73.559798,45.525421
90419,6,Ville-Marie,2016-05-30,-73.559292,45.526151
90420,6,Ville-Marie,2016-05-30,-73.559132,45.526313
90421,6,Ville-Marie,2010-06-04,-73.559059,45.526389
90422,6,Ville-Marie,2013-05-03,-73.558994,45.526466
90423,6,Ville-Marie,2016-05-30,-73.558797,45.526677
90424,6,Ville-Marie,2016-05-30,-73.558685,45.526794
90426,6,Ville-Marie,2016-05-30,-73.558241,45.527269
90427,6,Ville-Marie,2019-06-10,-73.558189,45.527325
90429,6,Ville-Marie,2014-05-17,-73.558104,45.527415
90430,6,Ville-Marie,2017-06-26,-73.55384,45.531854
90431,6,Ville-Marie,2017-06-26,-73.553786,45.531912
90432,6,Ville-Marie,2017-06-26,-73.553733,45.531967
90433,6,Ville-Marie,2017-06-26,-73.553682,45.53202
90434,6,Ville-Marie,2017-06-26,-73.553512,45.5322
90435,6,Ville-Marie,2017-06-26,-73.553458,45.532254
90436,6,Ville-Marie,2017-06-26,-73.553403,45.532311
90437,6,Ville-Marie,2017-06-26,-73.553349,45.532367
90438,6,Ville-Marie,2017-06-26,-73.556667,45.52891
90439,6,Ville-Marie,2017-06-26,-73.556615,45.528971
90440,6,Ville-Marie,2017-06-26,-73.556476,45.529112
90441,6,Ville-Marie,2017-06-26,-73.556414,45.529174
90442,6,Ville-Marie,2017-06-26,-73.556349,45.529244
90443,6,Ville-Marie,2017-06-26,-73.556259,45.529338
90444,6,Ville-Marie,2017-06-26,-73.555526,45.530086
90445,6,Ville-Marie,2017-06-26,-73.555471,45.530149
90446,6,Ville-Marie,2017-06-26,-73.555416,45.530205
90447,6,Ville-Marie,2017-06-26,-73.555306,45.530322
90448,6,Ville-Marie,2017-06-26,-73.555,45.530634
90449,6,Ville-Marie,2017-06-26,-73.554947,45.530688
90450,6,Ville-Marie,2017-06-26,-73.554835,45.530804
90451,6,Ville-Marie,2017-06-26,-73.554775,45.530863
90452,6,Ville-Marie,2017-06-26,-73.554571,45.531072
90453,6,Ville-Marie,2017-06-26,-73.554517,45.53113
90454,6,Ville-Marie,2017-06-26,-73.554459,45.531186
90455,6,Ville-Marie,2016-06-01,-73.55297,45.532754
90456,6,Ville-Marie,2016-06-01,-73.552898,45.532839
90457,6,Ville-Marie,2016-06-01,-73.552835,45.532916
90458,6,Ville-Marie,2016-06-01,-73.552209,45.53369
90459,6,Ville-Marie,2019-07-30,-73.552146,45.533719
90460,6,Ville-Marie,2016-06-01,-73.552153,45.533775
90461,6,Ville-Marie,2019-07-30,-73.552093,45.533796
90462,6,Ville-Marie,2016-06-01,-73.552109,45.533843
90463,6,Ville-Marie,2016-06-01,-73.552051,45.533933
90464,6,Ville-Marie,2016-06-01,-73.552001,45.534009
90465,6,Ville-Marie,2016-06-01,-73.55179,45.534305
90466,6,Ville-Marie,2016-06-01,-73.551734,45.534392
90467,6,Ville-Marie,2016-06-01,-73.551692,45.534457
90468,6,Ville-Marie,2016-06-01,-73.551658,45.534513
90469,6,Ville-Marie,2016-06-01,-73.551613,45.53458
90470,6,Ville-Marie,2019-07-30,-73.551275,45.535063
90471,6,Ville-Marie,2019-07-30,-73.551229,45.53513
90472,6,Ville-Marie,2016-06-01,-73.55102,45.535446
90473,6,Ville-Marie,2016-06-01,-73.550981,45.535506
90474,6,Ville-Marie,2016-06-01,-73.550938,45.53557
90475,6,Ville-Marie,2016-06-01,-73.550888,45.535644
90476,6,Ville-Marie,2016-06-01,-73.550841,45.535715
90477,6,Ville-Marie,2016-06-01,-73.5508,45.535777
90478,6,Ville-Marie,2016-06-01,-73.550593,45.536089
90479,6,Ville-Marie,2016-06-01,-73.550548,45.536152
90480,6,Ville-Marie,2016-06-01,-73.550508,45.536213
90481,6,Ville-Marie,2016-06-01,-73.550426,45.536345
90482,6,Ville-Marie,2016-06-01,-73.550085,45.536848
90483,6,Ville-Marie,2016-06-01,-73.550052,45.536898
90484,6,Ville-Marie,2016-06-01,-73.550015,45.536956
90485,6,Ville-Marie,2016-06-01,-73.549773,45.537318
90486,6,Ville-Marie,2016-06-01,-73.549717,45.537403
90487,6,Ville-Marie,2016-06-01,-73.549678,45.537461
90488,6,Ville-Marie,2016-06-01,-73.549641,45.537517
90489,6,Ville-Marie,2015-06-18,-73.560874,45.523746
90493,6,Ville-Marie,2015-06-18,-73.560799,45.523862
90494,6,Ville-Marie,2015-06-12,-73.563262,45.519768
90495,6,Ville-Marie,2018-06-04,-73.56368,45.51907
90496,6,Ville-Marie,2018-06-17,-73.563227,45.519829
90498,6,Ville-Marie,2015-06-10,-73.565117,45.516569
90499,6,Ville-Marie,2015-06-10,-73.565033,45.516762
90500,6,Ville-Marie,2013-05-03,-73.557911,45.52762
90501,6,Ville-Marie,2016-06-01,-73.553115,45.532592
90502,6,Ville-Marie,2016-06-01,-73.553048,45.532668
90503,6,Ville-Marie,2016-06-01,-73.549853,45.537196
90504,6,Ville-Marie,2016-06-01,-73.549814,45.537258
90505,6,Ville-Marie,2017-06-25,-73.557236,45.528338
90506,6,Ville-Marie,2017-06-25,-73.557179,45.528392
90507,6,Ville-Marie,2017-06-25,-73.557115,45.528459
90508,6,Ville-Marie,2017-06-25,-73.557057,45.52852
90509,6,Ville-Marie,2017-06-25,-73.557001,45.528574
90510,6,Ville-Marie,2017-06-26,-73.556942,45.528634
90511,6,Ville-Marie,2017-06-26,-73.556719,45.528857
90512,6,Ville-Marie,2017-06-26,-73.555922,45.529682
90513,6,Ville-Marie,2017-06-26,-73.555856,45.529749
90514,6,Ville-Marie,2017-06-26,-73.555801,45.529806
90515,6,Ville-Marie,2017-06-26,-73.555745,45.52986
90516,6,Ville-Marie,2017-06-26,-73.555697,45.529912
90517,6,Ville-Marie,2017-06-26,-73.555649,45.529963
90518,6,Ville-Marie,2017-06-26,-73.55405,45.531633
90519,6,Ville-Marie,2017-06-26,-73.553993,45.531692
90520,6,Ville-Marie,2017-06-26,-73.553942,45.53175
90521,6,Ville-Marie,2017-10-01,-73.566226,45.512506
90522,6,Ville-Marie,2017-10-01,-73.566188,45.51262
90523,6,Ville-Marie,2017-10-01,-73.56567,45.514218
90524,6,Ville-Marie,2014-05-03,-73.565489,45.514908
90525,6,Ville-Marie,2014-05-03,-73.565451,45.515025
90526,6,Ville-Marie,2016-06-27,-73.565326,45.515412
90527,6,Ville-Marie,2016-06-06,-73.565284,45.515534
90528,6,Ville-Marie,2014-05-03,-73.565127,45.516029
90529,6,Ville-Marie,2016-06-06,-73.564461,45.517428
90530,6,Ville-Marie,2013-04-30,-73.564356,45.517613
90533,6,Ville-Marie,2015-06-10,-73.564134,45.517982
90534,6,Ville-Marie,2015-06-10,-73.56397,45.518261
90535,6,Ville-Marie,2015-06-10,-73.564022,45.518175
90537,6,Ville-Marie,2014-05-03,-73.563419,45.519193
90538,6,Ville-Marie,2018-06-04,-73.56336,45.519296
90539,6,Ville-Marie,2015-06-10,-73.563108,45.51971
90540,6,Ville-Marie,2014-05-18,-73.563056,45.519805
90541,6,Ville-Marie,2015-06-10,-73.562789,45.520264
90542,6,Ville-Marie,2015-06-10,-73.56275,45.520327
90544,6,Ville-Marie,2018-06-04,-73.562626,45.520529
90545,6,Ville-Marie,2015-06-12,-73.56246,45.520817
90546,6,Ville-Marie,2015-06-12,-73.562379,45.520952
90547,6,Ville-Marie,2015-06-12,-73.5625,45.52075
90548,6,Ville-Marie,2015-06-12,-73.562418,45.520889
90549,6,Ville-Marie,2015-06-12,-73.562188,45.521276
90551,6,Ville-Marie,2015-06-12,-73.561979,45.521623
90552,6,Ville-Marie,2015-06-12,-73.561924,45.521722
90553,6,Ville-Marie,2015-06-12,-73.561878,45.521803
90556,6,Ville-Marie,2015-06-16,-73.561542,45.52237
90557,6,Ville-Marie,2015-06-16,-73.561453,45.522514
90558,6,Ville-Marie,2015-06-16,-73.561408,45.522595
90560,6,Ville-Marie,2016-06-06,-73.561104,45.52309
90564,6,Ville-Marie,2016-06-06,-73.560737,45.523662
90565,6,Ville-Marie,2015-06-18,-73.560634,45.523824
90569,6,Ville-Marie,2015-06-18,-73.560176,45.524535
90570,6,Ville-Marie,2015-06-18,-73.560034,45.524751
90571,6,Ville-Marie,2014-05-18,-73.560089,45.52467
90572,6,Ville-Marie,2015-06-18,-73.560137,45.524598
90573,6,Ville-Marie,2015-06-18,-73.559746,45.525197
90574,6,Ville-Marie,2015-06-18,-73.559691,45.525291
90575,6,Ville-Marie,2013-05-19,-73.559613,45.525417
90576,6,Ville-Marie,2013-05-19,-73.559553,45.525512
90577,6,Ville-Marie,2018-06-11,-73.5595,45.525593
90579,6,Ville-Marie,2013-05-19,-73.559209,45.526016
90580,6,Ville-Marie,2016-05-30,-73.558991,45.526254
90581,6,Ville-Marie,2016-05-30,-73.559055,45.526187
90583,6,Ville-Marie,2016-05-30,-73.558882,45.526371
90584,6,Ville-Marie,2016-05-30,-73.558826,45.52643
90586,6,Ville-Marie,2016-05-30,-73.558609,45.526664
90587,6,Ville-Marie,2016-05-30,-73.558548,45.526731
90589,6,Ville-Marie,2017-06-26,-73.557136,45.528235
90590,6,Ville-Marie,2017-06-26,-73.55706,45.528311
90591,6,Ville-Marie,2017-06-26,-73.556996,45.528377
90592,6,Ville-Marie,2017-06-26,-73.556918,45.52846
90593,6,Ville-Marie,2017-06-26,-73.556867,45.528512
90594,6,Ville-Marie,2017-06-26,-73.556799,45.528583
90595,6,Ville-Marie,2017-06-26,-73.556439,45.528954
90596,6,Ville-Marie,2017-06-26,-73.556389,45.529009
90597,6,Ville-Marie,2017-06-26,-73.556336,45.529062
90598,6,Ville-Marie,2017-06-26,-73.555858,45.529549
90599,6,Ville-Marie,2017-06-26,-73.5558,45.52961
90600,6,Ville-Marie,2017-06-26,-73.555711,45.529702
90601,6,Ville-Marie,2017-06-26,-73.55565,45.529761
90602,6,Ville-Marie,2017-06-26,-73.555537,45.529881
90603,6,Ville-Marie,2017-06-26,-73.555464,45.529957
90604,6,Ville-Marie,2017-06-26,-73.55534,45.530087
90605,6,Ville-Marie,2017-06-26,-73.55492,45.53052
90606,6,Ville-Marie,2017-06-26,-73.554852,45.530584
90607,6,Ville-Marie,2017-06-26,-73.554798,45.530638
90608,6,Ville-Marie,2017-06-26,-73.554704,45.530735
90609,6,Ville-Marie,2017-06-26,-73.554655,45.530789
90610,6,Ville-Marie,2017-06-26,-73.554593,45.530853
90611,6,Ville-Marie,2017-06-26,-73.554515,45.530927
90612,6,Ville-Marie,2017-06-26,-73.554379,45.531065
90613,6,Ville-Marie,2017-06-26,-73.554325,45.531121
90614,6,Ville-Marie,2016-06-01,-73.551641,45.534243
90615,6,Ville-Marie,2016-06-01,-73.551599,45.534304
90616,6,Ville-Marie,2016-06-01,-73.551507,45.534448
90617,6,Ville-Marie,2019-07-30,-73.551268,45.534811
90618,6,Ville-Marie,2019-07-30,-73.551214,45.534885
90619,6,Ville-Marie,2019-07-30,-73.551188,45.534928
90620,6,Ville-Marie,2019-07-30,-73.551144,45.534996
90621,6,Ville-Marie,2019-07-30,-73.551117,45.535034
90622,6,Ville-Marie,2016-06-01,-73.552407,45.533171
90623,6,Ville-Marie,2016-06-01,-73.552353,45.533236
90624,6,Ville-Marie,2016-06-01,-73.551069,45.535106
90625,6,Ville-Marie,2019-07-30,-73.551029,45.535166
90626,6,Ville-Marie,2016-06-01,-73.550979,45.535238
90627,6,Ville-Marie,2016-06-01,-73.550907,45.535351
90628,6,Ville-Marie,2016-06-01,-73.550874,45.5354
90629,6,Ville-Marie,2016-06-01,-73.550735,45.535608
90630,6,Ville-Marie,2016-06-01,-73.550704,45.535654
90631,6,Ville-Marie,2016-06-01,-73.550653,45.535731
90632,6,Ville-Marie,2016-06-01,-73.550535,45.535909
90633,6,Ville-Marie,2019-07-30,-73.550503,45.535958
90634,6,Ville-Marie,2019-07-30,-73.550453,45.536031
90635,6,Ville-Marie,2019-07-30,-73.550418,45.53608
90636,6,Ville-Marie,2016-06-01,-73.550358,45.536175
90637,6,Ville-Marie,2016-06-01,-73.550325,45.53622
90638,6,Ville-Marie,2016-06-01,-73.550113,45.536542
90639,6,Ville-Marie,2016-06-01,-73.550079,45.536594
90640,6,Ville-Marie,2016-06-01,-73.550034,45.536656
90641,6,Ville-Marie,2016-06-01,-73.549999,45.536715
90642,6,Ville-Marie,2016-06-01,-73.549955,45.536783
90643,6,Ville-Marie,2016-06-01,-73.549916,45.536836
90644,6,Ville-Marie,2016-06-01,-73.549873,45.536903
90645,6,Ville-Marie,2016-06-01,-73.549834,45.536962
90646,6,Ville-Marie,2016-06-01,-73.549791,45.537025
90647,6,Ville-Marie,2016-06-01,-73.549741,45.537102
90648,6,Ville-Marie,2016-06-01,-73.54971,45.537148
90649,6,Ville-Marie,2016-06-01,-73.549668,45.537211
90650,6,Ville-Marie,2016-06-01,-73.549632,45.537267
90651,6,Ville-Marie,2016-06-01,-73.549588,45.537331
90652,6,Ville-Marie,2016-06-01,-73.549549,45.537389
90653,6,Ville-Marie,2016-06-01,-73.549506,45.537456
90654,6,Ville-Marie,2016-06-01,-73.549468,45.537511
90655,6,Ville-Marie,2016-06-01,-73.549426,45.537576
90656,6,Ville-Marie,2016-06-01,-73.549385,45.537635
90657,6,Ville-Marie,2016-06-01,-73.549299,45.537763
90658,6,Ville-Marie,2012-05-16,-73.557602,45.52774
90659,6,Ville-Marie,2012-05-16,-73.557537,45.527812
90660,6,Ville-Marie,2014-05-06,-73.55766,45.527677
90661,6,Ville-Marie,2014-05-03,-73.563281,45.519422
90662,6,Ville-Marie,2019-07-30,-73.552045,45.533642
90663,6,Ville-Marie,2019-07-30,-73.552007,45.533702
90664,6,Ville-Marie,2019-07-30,-73.551969,45.53376
90665,6,Ville-Marie,2019-07-30,-73.551924,45.533825
90666,6,Ville-Marie,2017-06-01,-73.55181,45.534005
90667,6,Ville-Marie,2016-06-01,-73.551721,45.534146
90668,6,Ville-Marie,2017-10-01,-73.566109,45.512775
90669,6,Ville-Marie,2017-10-01,-73.565783,45.513875
90670,6,Ville-Marie,2017-06-26,-73.556543,45.528846
90671,6,Ville-Marie,2017-06-26,-73.553955,45.531501
90672,6,Ville-Marie,2017-06-26,-73.553903,45.531557
90673,6,Ville-Marie,2017-06-26,-73.553848,45.531611
90674,6,Ville-Marie,2017-06-26,-73.553413,45.532063
90675,6,Ville-Marie,2017-06-26,-73.553356,45.532119
90676,6,Ville-Marie,2017-06-26,-73.553298,45.53218
90677,6,Ville-Marie,2017-06-26,-73.553242,45.532236
90678,6,Ville-Marie,2017-06-26,-73.55319,45.532293
90679,6,Ville-Marie,2018-06-04,-73.56715,45.510645
90680,6,Ville-Marie,2010-10-01,-73.567176,45.510594
90681,6,Ville-Marie,2010-10-01,-73.567202,45.51054
90682,6,Ville-Marie,2010-10-01,-73.567125,45.510695
90683,6,Ville-Marie,2010-10-01,-73.567279,45.51039
90684,6,Ville-Marie,2010-10-01,-73.567304,45.51034
90685,6,Ville-Marie,2013-05-02,-73.567328,45.510288
90686,6,Ville-Marie,2010-10-01,-73.56738,45.510187
90687,6,Ville-Marie,2011-05-27,-73.567405,45.510135
90688,6,Ville-Marie,2010-10-01,-73.567354,45.510237
90698,6,Ville-Marie,2016-05-09,-73.559731,45.522258
90701,6,Ville-Marie,2016-05-09,-73.560766,45.522735
90703,6,Ville-Marie,2018-06-06,-73.564286,45.524389
90704,6,Ville-Marie,2019-05-09,-73.564376,45.524429
90713,6,Ville-Marie,2019-05-09,-73.562853,45.523724
90714,6,Ville-Marie,2018-06-06,-73.56298,45.523782
90715,6,Ville-Marie,2018-06-06,-73.563359,45.523962
90716,6,Ville-Marie,2019-10-11,-73.552867,45.518987
90717,6,Ville-Marie,2011-11-01,-73.552738,45.518928
90718,6,Ville-Marie,2014-06-20,-73.5526,45.518861
90719,6,Ville-Marie,2014-06-20,-73.553435,45.519252
90720,6,Ville-Marie,2014-06-20,-73.553294,45.519189
90721,6,Ville-Marie,2014-06-20,-73.553543,45.519297
90730,6,Ville-Marie,2016-05-09,-73.554983,45.519957
90731,6,Ville-Marie,2016-05-09,-73.555193,45.520056
90732,6,Ville-Marie,2016-05-09,-73.555309,45.52011
90735,6,Ville-Marie,2011-11-01,-73.555983,45.52042
90736,6,Ville-Marie,2011-11-01,-73.556076,45.520465
90737,6,Ville-Marie,2018-10-02,-73.562077,45.523252
90738,6,Ville-Marie,2019-05-09,-73.562184,45.523301
90739,6,Ville-Marie,2018-10-02,-73.562295,45.52335
90742,6,Ville-Marie,2018-06-06,-73.563252,45.5238
90743,6,Ville-Marie,2018-06-06,-73.563077,45.523714
90744,6,Ville-Marie,2019-05-09,-73.563364,45.523849
90745,6,Ville-Marie,2019-05-09,-73.563523,45.523921
90751,6,Ville-Marie,2019-05-09,-73.564327,45.524294
90753,6,Ville-Marie,2014-06-20,-73.555434,45.520169
90759,6,Ville-Marie,2013-10-07,-73.551492,45.527357
90760,6,Ville-Marie,2013-10-07,-73.551599,45.527396
90761,6,Ville-Marie,2013-10-07,-73.551686,45.52744
90762,6,Ville-Marie,2015-06-08,-73.558817,45.530801
90764,6,Ville-Marie,2014-09-23,-73.561533,45.532075
90765,6,Ville-Marie,2019-10-03,-73.56155,45.532084
90766,6,Ville-Marie,2019-10-03,-73.561648,45.53213
90772,6,Ville-Marie,2013-10-11,-73.546554,45.52504
90773,6,Ville-Marie,2013-10-11,-73.546647,45.525075
90774,6,Ville-Marie,2013-10-11,-73.546726,45.525106
90775,6,Ville-Marie,2013-10-11,-73.546815,45.525149
90776,6,Ville-Marie,2013-10-11,-73.546891,45.525187
90777,6,Ville-Marie,2013-10-11,-73.546967,45.525224
90778,6,Ville-Marie,2013-10-11,-73.547043,45.525262
90779,6,Ville-Marie,2013-10-11,-73.547143,45.525309
90780,6,Ville-Marie,2013-10-11,-73.547219,45.525349
90781,6,Ville-Marie,2013-10-11,-73.547344,45.525418
90782,6,Ville-Marie,2013-10-11,-73.547406,45.525448
90783,6,Ville-Marie,2013-10-11,-73.547487,45.52548
90784,6,Ville-Marie,2013-10-11,-73.547547,45.525507
90785,6,Ville-Marie,2013-10-11,-73.547599,45.525536
90786,6,Ville-Marie,2013-10-06,-73.554445,45.528584
90787,6,Ville-Marie,2013-10-06,-73.554576,45.528642
90788,6,Ville-Marie,2013-10-06,-73.554677,45.528691
90789,6,Ville-Marie,2016-10-03,-73.557809,45.530174
90790,6,Ville-Marie,2013-10-06,-73.557037,45.529826
90791,6,Ville-Marie,2013-10-06,-73.557203,45.5299
90792,6,Ville-Marie,2013-10-06,-73.5573,45.529942
90793,6,Ville-Marie,2013-10-06,-73.557409,45.529995
90794,6,Ville-Marie,2013-10-07,-73.557899,45.530214
90797,6,Ville-Marie,2015-06-08,-73.558932,45.530701
90798,6,Ville-Marie,2015-06-08,-73.55931,45.530879
90799,6,Ville-Marie,2015-06-08,-73.559369,45.530906
90800,6,Ville-Marie,2015-06-08,-73.559429,45.530932
90801,6,Ville-Marie,2015-06-08,-73.559491,45.530963
90805,6,Ville-Marie,2016-10-03,-73.560374,45.531378
90808,6,Ville-Marie,2016-10-03,-73.560606,45.531486
90812,6,Ville-Marie,2014-09-23,-73.56094,45.531638
90817,6,Ville-Marie,2013-10-10,-73.546547,45.524902
90818,6,Ville-Marie,2013-10-10,-73.546669,45.524963
90819,6,Ville-Marie,2013-10-10,-73.546788,45.525012
90820,6,Ville-Marie,2013-10-10,-73.547016,45.525115
90821,6,Ville-Marie,2013-10-10,-73.547124,45.525172
90822,6,Ville-Marie,2013-10-10,-73.547249,45.525225
90823,6,Ville-Marie,2013-10-10,-73.547371,45.525277
90824,6,Ville-Marie,2013-10-10,-73.547452,45.525319
90825,6,Ville-Marie,2013-10-10,-73.547558,45.525364
90826,6,Ville-Marie,2013-10-10,-73.547813,45.525476
90827,6,Ville-Marie,2013-10-10,-73.547932,45.52553
90828,6,Ville-Marie,2013-10-10,-73.548048,45.525583
90829,6,Ville-Marie,2013-10-10,-73.548187,45.525652
90830,6,Ville-Marie,2013-10-10,-73.548303,45.525711
90831,6,Ville-Marie,2013-10-10,-73.548409,45.525752
90832,6,Ville-Marie,2013-10-10,-73.548813,45.525941
90833,6,Ville-Marie,2013-10-10,-73.548981,45.526021
90834,6,Ville-Marie,2017-06-26,-73.556234,45.529545
90838,6,Ville-Marie,2011-05-25,-73.574135,45.500672
90842,6,Ville-Marie,2013-04-26,-73.573964,45.500591
90843,6,Ville-Marie,2010-05-23,-73.574044,45.500631
90846,6,Ville-Marie,2010-05-23,-73.574337,45.500771
90849,6,Ville-Marie,2012-06-02,-73.575136,45.501166
90851,6,Ville-Marie,2012-06-02,-73.575395,45.501292
90857,6,Ville-Marie,2019-06-15,-73.576712,45.50205
90858,6,Ville-Marie,2019-06-15,-73.576905,45.502144
90859,6,Ville-Marie,2019-06-15,-73.577017,45.502194
90860,6,Ville-Marie,2019-06-15,-73.577298,45.502334
90861,6,Ville-Marie,2019-06-15,-73.577374,45.502374
90862,6,Ville-Marie,2019-06-15,-73.577424,45.502395
90863,6,Ville-Marie,2019-06-15,-73.577659,45.502513
90864,6,Ville-Marie,2019-06-15,-73.577775,45.502566
90865,6,Ville-Marie,2019-06-15,-73.577839,45.502597
90866,6,Ville-Marie,2019-06-15,-73.577946,45.502651
90867,6,Ville-Marie,2012-06-03,-73.578107,45.502739
90868,6,Ville-Marie,2019-06-15,-73.578226,45.502788
90869,6,Ville-Marie,2019-06-15,-73.578335,45.502842
90870,6,Ville-Marie,2012-06-03,-73.578966,45.503157
90871,6,Ville-Marie,2019-06-15,-73.579068,45.503197
90872,6,Ville-Marie,2019-06-15,-73.579157,45.503242
90873,6,Ville-Marie,2019-06-15,-73.579262,45.503293
90875,6,Ville-Marie,2019-06-15,-73.580123,45.50372
90876,6,Ville-Marie,2019-06-15,-73.580276,45.503788
90877,6,Ville-Marie,2019-06-15,-73.580388,45.503849
90878,6,Ville-Marie,2019-06-15,-73.58047,45.50389
